employee_id,amount,from_date,to_date
12029,63036,1995-07-08T00:00:00.000Z,1996-07-07T00:00:00.000Z
12029,63172,1996-07-07T00:00:00.000Z,1997-07-07T00:00:00.000Z
12029,67202,1997-07-07T00:00:00.000Z,1998-07-07T00:00:00.000Z
12029,69485,1998-07-07T00:00:00.000Z,1999-07-07T00:00:00.000Z
12029,69138,1999-07-07T00:00:00.000Z,2000-07-06T00:00:00.000Z
12029,69664,2000-07-06T00:00:00.000Z,2001-07-06T00:00:00.000Z
12029,73419,2001-07-06T00:00:00.000Z,2002-07-06T00:00:00.000Z
12029,76182,2002-07-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
12030,40000,1996-06-24T00:00:00.000Z,1997-06-24T00:00:00.000Z
12030,41234,1997-06-24T00:00:00.000Z,1998-06-24T00:00:00.000Z
12030,44933,1998-06-24T00:00:00.000Z,1999-06-24T00:00:00.000Z
12030,45312,1999-06-24T00:00:00.000Z,2000-06-23T00:00:00.000Z
12030,46317,2000-06-23T00:00:00.000Z,2001-06-23T00:00:00.000Z
12030,46091,2001-06-23T00:00:00.000Z,2002-06-23T00:00:00.000Z
12030,48897,2002-06-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
12031,51383,1987-02-10T00:00:00.000Z,1988-02-10T00:00:00.000Z
12031,52926,1988-02-10T00:00:00.000Z,1989-02-09T00:00:00.000Z
12031,53394,1989-02-09T00:00:00.000Z,1990-02-09T00:00:00.000Z
12031,52997,1990-02-09T00:00:00.000Z,1991-02-09T00:00:00.000Z
12031,55953,1991-02-09T00:00:00.000Z,1992-02-09T00:00:00.000Z
12031,58705,1992-02-09T00:00:00.000Z,1993-02-08T00:00:00.000Z
12031,60408,1993-02-08T00:00:00.000Z,1994-02-08T00:00:00.000Z
12031,64646,1994-02-08T00:00:00.000Z,1995-02-08T00:00:00.000Z
12031,67068,1995-02-08T00:00:00.000Z,1996-02-08T00:00:00.000Z
12031,67672,1996-02-08T00:00:00.000Z,1997-02-07T00:00:00.000Z
12031,68485,1997-02-07T00:00:00.000Z,1998-02-07T00:00:00.000Z
12031,67995,1998-02-07T00:00:00.000Z,1999-02-07T00:00:00.000Z
12031,70228,1999-02-07T00:00:00.000Z,2000-02-07T00:00:00.000Z
12031,73946,2000-02-07T00:00:00.000Z,2001-02-06T00:00:00.000Z
12031,76079,2001-02-06T00:00:00.000Z,2002-02-06T00:00:00.000Z
12031,77962,2002-02-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
12032,40000,1988-03-23T00:00:00.000Z,1989-03-23T00:00:00.000Z
12032,43879,1989-03-23T00:00:00.000Z,1990-03-23T00:00:00.000Z
12032,46481,1990-03-23T00:00:00.000Z,1991-03-23T00:00:00.000Z
12032,48917,1991-03-23T00:00:00.000Z,1992-03-22T00:00:00.000Z
12032,49301,1992-03-22T00:00:00.000Z,1993-03-22T00:00:00.000Z
12032,50003,1993-03-22T00:00:00.000Z,1994-03-22T00:00:00.000Z
12032,53788,1994-03-22T00:00:00.000Z,1995-03-22T00:00:00.000Z
12032,55543,1995-03-22T00:00:00.000Z,1996-03-21T00:00:00.000Z
12032,55349,1996-03-21T00:00:00.000Z,1997-03-21T00:00:00.000Z
12032,59841,1997-03-21T00:00:00.000Z,1998-03-21T00:00:00.000Z
12032,64000,1998-03-21T00:00:00.000Z,1999-03-21T00:00:00.000Z
12032,65357,1999-03-21T00:00:00.000Z,2000-03-20T00:00:00.000Z
12032,66294,2000-03-20T00:00:00.000Z,2001-03-20T00:00:00.000Z
12032,66291,2001-03-20T00:00:00.000Z,2002-03-20T00:00:00.000Z
12032,69675,2002-03-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
12033,49992,1997-11-30T00:00:00.000Z,1998-11-30T00:00:00.000Z
12033,52469,1998-11-30T00:00:00.000Z,1999-02-07T00:00:00.000Z
12034,40148,1995-11-22T00:00:00.000Z,1996-11-21T00:00:00.000Z
12034,40802,1996-11-21T00:00:00.000Z,1997-11-21T00:00:00.000Z
12034,42086,1997-11-21T00:00:00.000Z,1998-11-21T00:00:00.000Z
12034,42673,1998-11-21T00:00:00.000Z,1999-11-21T00:00:00.000Z
12034,42865,1999-11-21T00:00:00.000Z,2000-11-20T00:00:00.000Z
12034,43498,2000-11-20T00:00:00.000Z,2001-11-20T00:00:00.000Z
12034,43896,2001-11-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
12035,40000,1995-06-18T00:00:00.000Z,1996-06-17T00:00:00.000Z
12035,41371,1996-06-17T00:00:00.000Z,1997-06-17T00:00:00.000Z
12035,41552,1997-06-17T00:00:00.000Z,1998-06-17T00:00:00.000Z
12035,44802,1998-06-17T00:00:00.000Z,1999-06-17T00:00:00.000Z
12035,45144,1999-06-17T00:00:00.000Z,2000-06-16T00:00:00.000Z
12035,47462,2000-06-16T00:00:00.000Z,2001-06-16T00:00:00.000Z
12035,49685,2001-06-16T00:00:00.000Z,2002-06-16T00:00:00.000Z
12035,51772,2002-06-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
12036,67143,1986-09-05T00:00:00.000Z,1987-09-05T00:00:00.000Z
12036,68313,1987-09-05T00:00:00.000Z,1988-09-04T00:00:00.000Z
12036,71041,1988-09-04T00:00:00.000Z,1989-09-04T00:00:00.000Z
12036,74007,1989-09-04T00:00:00.000Z,1990-09-04T00:00:00.000Z
12036,76023,1990-09-04T00:00:00.000Z,1991-09-04T00:00:00.000Z
12036,75920,1991-09-04T00:00:00.000Z,1992-09-03T00:00:00.000Z
12036,78290,1992-09-03T00:00:00.000Z,1993-09-03T00:00:00.000Z
12036,80168,1993-09-03T00:00:00.000Z,1994-09-03T00:00:00.000Z
12036,80641,1994-09-03T00:00:00.000Z,1995-09-03T00:00:00.000Z
12036,82659,1995-09-03T00:00:00.000Z,1996-09-02T00:00:00.000Z
12036,87051,1996-09-02T00:00:00.000Z,1997-09-02T00:00:00.000Z
12036,90392,1997-09-02T00:00:00.000Z,1998-09-02T00:00:00.000Z
12036,92366,1998-09-02T00:00:00.000Z,1999-09-02T00:00:00.000Z
12036,92020,1999-09-02T00:00:00.000Z,2000-09-01T00:00:00.000Z
12036,96351,2000-09-01T00:00:00.000Z,2001-09-01T00:00:00.000Z
12036,100845,2001-09-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
12037,47805,1986-10-01T00:00:00.000Z,1987-10-01T00:00:00.000Z
12037,50135,1987-10-01T00:00:00.000Z,1988-09-30T00:00:00.000Z
12037,53867,1988-09-30T00:00:00.000Z,1989-09-30T00:00:00.000Z
12037,58253,1989-09-30T00:00:00.000Z,1990-09-30T00:00:00.000Z
12037,61068,1990-09-30T00:00:00.000Z,1991-09-30T00:00:00.000Z
12037,63332,1991-09-30T00:00:00.000Z,1992-09-29T00:00:00.000Z
12037,63467,1992-09-29T00:00:00.000Z,1993-09-29T00:00:00.000Z
12037,65202,1993-09-29T00:00:00.000Z,1994-09-29T00:00:00.000Z
12037,69605,1994-09-29T00:00:00.000Z,1995-09-29T00:00:00.000Z
12037,71980,1995-09-29T00:00:00.000Z,1996-09-28T00:00:00.000Z
12037,74467,1996-09-28T00:00:00.000Z,1997-09-28T00:00:00.000Z
12037,75141,1997-09-28T00:00:00.000Z,1998-09-28T00:00:00.000Z
12037,78715,1998-09-28T00:00:00.000Z,1999-09-28T00:00:00.000Z
12037,81167,1999-09-28T00:00:00.000Z,2000-09-27T00:00:00.000Z
12037,83236,2000-09-27T00:00:00.000Z,2001-09-27T00:00:00.000Z
12037,84059,2001-09-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
12038,40000,1987-01-09T00:00:00.000Z,1988-01-09T00:00:00.000Z
12038,41707,1988-01-09T00:00:00.000Z,1989-01-08T00:00:00.000Z
12038,44877,1989-01-08T00:00:00.000Z,1990-01-08T00:00:00.000Z
12038,48264,1990-01-08T00:00:00.000Z,1991-01-08T00:00:00.000Z
12038,50683,1991-01-08T00:00:00.000Z,1992-01-08T00:00:00.000Z
12038,53920,1992-01-08T00:00:00.000Z,1993-01-07T00:00:00.000Z
12038,56020,1993-01-07T00:00:00.000Z,1994-01-07T00:00:00.000Z
12038,58099,1994-01-07T00:00:00.000Z,1995-01-07T00:00:00.000Z
12038,58126,1995-01-07T00:00:00.000Z,1996-01-07T00:00:00.000Z
12038,62429,1996-01-07T00:00:00.000Z,1997-01-06T00:00:00.000Z
12038,66212,1997-01-06T00:00:00.000Z,1998-01-06T00:00:00.000Z
12038,66386,1998-01-06T00:00:00.000Z,1999-01-06T00:00:00.000Z
12038,68958,1999-01-06T00:00:00.000Z,2000-01-06T00:00:00.000Z
12038,68822,2000-01-06T00:00:00.000Z,2001-01-05T00:00:00.000Z
12038,69170,2001-01-05T00:00:00.000Z,2002-01-05T00:00:00.000Z
12038,71366,2002-01-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
12039,44145,1988-04-04T00:00:00.000Z,1989-04-04T00:00:00.000Z
12039,44854,1989-04-04T00:00:00.000Z,1990-04-04T00:00:00.000Z
12039,47846,1990-04-04T00:00:00.000Z,1991-04-03T00:00:00.000Z
12039,47629,1991-04-03T00:00:00.000Z,1992-04-02T00:00:00.000Z
12039,51874,1992-04-02T00:00:00.000Z,1993-04-02T00:00:00.000Z
12039,53836,1993-04-02T00:00:00.000Z,1994-04-02T00:00:00.000Z
12039,54526,1994-04-02T00:00:00.000Z,1995-04-03T00:00:00.000Z
12039,58012,1995-04-03T00:00:00.000Z,1996-04-01T00:00:00.000Z
12039,59988,1996-04-01T00:00:00.000Z,1997-04-01T00:00:00.000Z
12039,59945,1997-04-01T00:00:00.000Z,1998-04-01T00:00:00.000Z
12039,63716,1998-04-01T00:00:00.000Z,1999-04-01T00:00:00.000Z
12039,66913,1999-04-01T00:00:00.000Z,2000-03-31T00:00:00.000Z
12039,69278,2000-03-31T00:00:00.000Z,2001-03-31T00:00:00.000Z
12039,70596,2001-03-31T00:00:00.000Z,2002-03-31T00:00:00.000Z
12039,74897,2002-03-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
12040,64813,1998-09-28T00:00:00.000Z,1999-09-28T00:00:00.000Z
12040,64559,1999-09-28T00:00:00.000Z,2000-09-27T00:00:00.000Z
12040,67782,2000-09-27T00:00:00.000Z,2001-09-27T00:00:00.000Z
12040,70282,2001-09-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
12041,65814,1991-01-23T00:00:00.000Z,1992-01-23T00:00:00.000Z
12041,68432,1992-01-23T00:00:00.000Z,1993-01-22T00:00:00.000Z
12041,70712,1993-01-22T00:00:00.000Z,1994-01-22T00:00:00.000Z
12041,74435,1994-01-22T00:00:00.000Z,1995-01-22T00:00:00.000Z
12041,78330,1995-01-22T00:00:00.000Z,1996-01-22T00:00:00.000Z
12041,80510,1996-01-22T00:00:00.000Z,1997-01-21T00:00:00.000Z
12041,82353,1997-01-21T00:00:00.000Z,1998-01-21T00:00:00.000Z
12041,85951,1998-01-21T00:00:00.000Z,1999-01-21T00:00:00.000Z
12041,85985,1999-01-21T00:00:00.000Z,2000-01-21T00:00:00.000Z
12041,90348,2000-01-21T00:00:00.000Z,2001-01-20T00:00:00.000Z
12041,92571,2001-01-20T00:00:00.000Z,2002-01-20T00:00:00.000Z
12041,95804,2002-01-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
12042,52176,1995-05-19T00:00:00.000Z,1996-05-18T00:00:00.000Z
12042,54811,1996-05-18T00:00:00.000Z,1996-07-31T00:00:00.000Z
12043,49009,2000-01-05T00:00:00.000Z,2001-01-04T00:00:00.000Z
12043,50865,2001-01-04T00:00:00.000Z,2002-01-04T00:00:00.000Z
12043,54804,2002-01-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
12044,40000,1990-04-19T00:00:00.000Z,1991-04-19T00:00:00.000Z
12044,41644,1991-04-19T00:00:00.000Z,1992-04-18T00:00:00.000Z
12044,44148,1992-04-18T00:00:00.000Z,1993-04-18T00:00:00.000Z
12044,47629,1993-04-18T00:00:00.000Z,1994-04-18T00:00:00.000Z
12044,51786,1994-04-18T00:00:00.000Z,1995-04-18T00:00:00.000Z
12044,55986,1995-04-18T00:00:00.000Z,1996-04-17T00:00:00.000Z
12044,58020,1996-04-17T00:00:00.000Z,1997-04-17T00:00:00.000Z
12044,58133,1997-04-17T00:00:00.000Z,1998-04-17T00:00:00.000Z
12044,59212,1998-04-17T00:00:00.000Z,1999-04-17T00:00:00.000Z
12044,61178,1999-04-17T00:00:00.000Z,2000-04-16T00:00:00.000Z
12044,63338,2000-04-16T00:00:00.000Z,2001-04-16T00:00:00.000Z
12044,64215,2001-04-16T00:00:00.000Z,2002-04-16T00:00:00.000Z
12044,65279,2002-04-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
12045,40000,1991-03-03T00:00:00.000Z,1992-03-02T00:00:00.000Z
12045,39791,1992-03-02T00:00:00.000Z,1993-03-02T00:00:00.000Z
12045,40927,1993-03-02T00:00:00.000Z,1994-03-02T00:00:00.000Z
12045,41864,1994-03-02T00:00:00.000Z,1995-03-02T00:00:00.000Z
12045,42170,1995-03-02T00:00:00.000Z,1996-03-01T00:00:00.000Z
12045,42783,1996-03-01T00:00:00.000Z,1997-03-01T00:00:00.000Z
12045,45206,1997-03-01T00:00:00.000Z,1998-03-01T00:00:00.000Z
12045,47215,1998-03-01T00:00:00.000Z,1999-03-01T00:00:00.000Z
12045,47677,1999-03-01T00:00:00.000Z,2000-02-29T00:00:00.000Z
12045,51576,2000-02-29T00:00:00.000Z,2001-02-28T00:00:00.000Z
12045,51922,2001-02-28T00:00:00.000Z,2002-02-28T00:00:00.000Z
12045,56124,2002-02-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
12046,70172,1996-01-13T00:00:00.000Z,1997-01-12T00:00:00.000Z
12046,74112,1997-01-12T00:00:00.000Z,1998-01-12T00:00:00.000Z
12046,76043,1998-01-12T00:00:00.000Z,1998-09-26T00:00:00.000Z
12047,52051,1996-08-23T00:00:00.000Z,1997-08-23T00:00:00.000Z
12047,51912,1997-08-23T00:00:00.000Z,1998-08-23T00:00:00.000Z
12047,54826,1998-08-23T00:00:00.000Z,1999-08-23T00:00:00.000Z
12047,54806,1999-08-23T00:00:00.000Z,2000-08-22T00:00:00.000Z
12047,58147,2000-08-22T00:00:00.000Z,2001-08-22T00:00:00.000Z
12047,59118,2001-08-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
12048,56508,1985-05-25T00:00:00.000Z,1986-05-25T00:00:00.000Z
12048,58769,1986-05-25T00:00:00.000Z,1987-05-25T00:00:00.000Z
12048,60551,1987-05-25T00:00:00.000Z,1988-05-24T00:00:00.000Z
12048,64935,1988-05-24T00:00:00.000Z,1989-05-24T00:00:00.000Z
12048,68780,1989-05-24T00:00:00.000Z,1990-05-24T00:00:00.000Z
12048,70775,1990-05-24T00:00:00.000Z,1991-05-24T00:00:00.000Z
12048,73945,1991-05-24T00:00:00.000Z,1992-05-23T00:00:00.000Z
12048,73457,1992-05-23T00:00:00.000Z,1993-05-23T00:00:00.000Z
12048,76132,1993-05-23T00:00:00.000Z,1994-05-23T00:00:00.000Z
12048,79057,1994-05-23T00:00:00.000Z,1995-05-23T00:00:00.000Z
12048,79261,1995-05-23T00:00:00.000Z,1996-05-22T00:00:00.000Z
12048,83396,1996-05-22T00:00:00.000Z,1997-05-22T00:00:00.000Z
12048,83054,1997-05-22T00:00:00.000Z,1998-05-22T00:00:00.000Z
12048,84666,1998-05-22T00:00:00.000Z,1999-05-22T00:00:00.000Z
12048,88868,1999-05-22T00:00:00.000Z,2000-05-21T00:00:00.000Z
12048,92762,2000-05-21T00:00:00.000Z,2001-05-21T00:00:00.000Z
12048,93026,2001-05-21T00:00:00.000Z,2002-05-21T00:00:00.000Z
12048,96550,2002-05-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
12049,46155,1996-03-14T00:00:00.000Z,1997-03-14T00:00:00.000Z
12049,48548,1997-03-14T00:00:00.000Z,1998-03-14T00:00:00.000Z
12049,49941,1998-03-14T00:00:00.000Z,1999-03-14T00:00:00.000Z
12049,52071,1999-03-14T00:00:00.000Z,2000-03-13T00:00:00.000Z
12049,51929,2000-03-13T00:00:00.000Z,2001-03-13T00:00:00.000Z
12049,53189,2001-03-13T00:00:00.000Z,2002-03-13T00:00:00.000Z
12049,56254,2002-03-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
12050,46704,1989-04-01T00:00:00.000Z,1990-04-01T00:00:00.000Z
12050,49197,1990-04-01T00:00:00.000Z,1991-04-01T00:00:00.000Z
12050,51218,1991-04-01T00:00:00.000Z,1992-03-31T00:00:00.000Z
12050,51421,1992-03-31T00:00:00.000Z,1993-03-31T00:00:00.000Z
12050,52233,1993-03-31T00:00:00.000Z,1994-03-31T00:00:00.000Z
12050,55323,1994-03-31T00:00:00.000Z,1995-03-31T00:00:00.000Z
12050,59376,1995-03-31T00:00:00.000Z,1996-03-30T00:00:00.000Z
12050,59178,1996-03-30T00:00:00.000Z,1997-03-30T00:00:00.000Z
12050,59278,1997-03-30T00:00:00.000Z,1998-03-30T00:00:00.000Z
12050,61081,1998-03-30T00:00:00.000Z,1999-03-30T00:00:00.000Z
12050,63447,1999-03-30T00:00:00.000Z,2000-03-29T00:00:00.000Z
12050,67834,2000-03-29T00:00:00.000Z,2001-03-29T00:00:00.000Z
12050,71267,2001-03-29T00:00:00.000Z,2002-03-29T00:00:00.000Z
12050,73454,2002-03-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
12051,49750,1985-09-28T00:00:00.000Z,1986-09-28T00:00:00.000Z
12051,53576,1986-09-28T00:00:00.000Z,1987-09-28T00:00:00.000Z
12051,56579,1987-09-28T00:00:00.000Z,1988-09-27T00:00:00.000Z
12051,57096,1988-09-27T00:00:00.000Z,1989-09-27T00:00:00.000Z
12051,57268,1989-09-27T00:00:00.000Z,1990-09-27T00:00:00.000Z
12051,59828,1990-09-27T00:00:00.000Z,1991-09-27T00:00:00.000Z
12051,61001,1991-09-27T00:00:00.000Z,1992-09-26T00:00:00.000Z
12051,64975,1992-09-26T00:00:00.000Z,1993-09-26T00:00:00.000Z
12051,66856,1993-09-26T00:00:00.000Z,1994-09-26T00:00:00.000Z
12051,69704,1994-09-26T00:00:00.000Z,1995-09-26T00:00:00.000Z
12051,72726,1995-09-26T00:00:00.000Z,1996-09-25T00:00:00.000Z
12051,74876,1996-09-25T00:00:00.000Z,1997-09-25T00:00:00.000Z
12051,77387,1997-09-25T00:00:00.000Z,1998-09-25T00:00:00.000Z
12051,77530,1998-09-25T00:00:00.000Z,1999-09-25T00:00:00.000Z
12051,81967,1999-09-25T00:00:00.000Z,2000-09-24T00:00:00.000Z
12051,85419,2000-09-24T00:00:00.000Z,2001-09-24T00:00:00.000Z
12051,89073,2001-09-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
12052,40000,1986-04-07T00:00:00.000Z,1987-04-07T00:00:00.000Z
12052,39546,1987-04-07T00:00:00.000Z,1988-04-06T00:00:00.000Z
12052,42499,1988-04-06T00:00:00.000Z,1988-08-29T00:00:00.000Z
12053,48319,1989-11-12T00:00:00.000Z,1990-11-12T00:00:00.000Z
12053,47921,1990-11-12T00:00:00.000Z,1991-11-12T00:00:00.000Z
12053,48190,1991-11-12T00:00:00.000Z,1992-11-11T00:00:00.000Z
12053,49230,1992-11-11T00:00:00.000Z,1993-11-11T00:00:00.000Z
12053,53177,1993-11-11T00:00:00.000Z,1994-11-11T00:00:00.000Z
12053,56620,1994-11-11T00:00:00.000Z,1995-11-11T00:00:00.000Z
12053,60366,1995-11-11T00:00:00.000Z,1996-11-10T00:00:00.000Z
12053,63766,1996-11-10T00:00:00.000Z,1997-11-10T00:00:00.000Z
12053,64321,1997-11-10T00:00:00.000Z,1998-11-10T00:00:00.000Z
12053,64496,1998-11-10T00:00:00.000Z,1999-11-10T00:00:00.000Z
12053,68676,1999-11-10T00:00:00.000Z,2000-11-09T00:00:00.000Z
12053,72674,2000-11-09T00:00:00.000Z,2001-11-09T00:00:00.000Z
12053,74109,2001-11-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
12054,67400,1999-08-06T00:00:00.000Z,2000-08-05T00:00:00.000Z
12054,71861,2000-08-05T00:00:00.000Z,2001-08-05T00:00:00.000Z
12054,74823,2001-08-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
12055,60201,1990-06-22T00:00:00.000Z,1991-06-22T00:00:00.000Z
12055,59823,1991-06-22T00:00:00.000Z,1992-06-21T00:00:00.000Z
12055,60975,1992-06-21T00:00:00.000Z,1993-06-21T00:00:00.000Z
12055,65381,1993-06-21T00:00:00.000Z,1994-06-21T00:00:00.000Z
12055,66715,1994-06-21T00:00:00.000Z,1995-06-16T00:00:00.000Z
12056,40000,1986-07-31T00:00:00.000Z,1987-07-31T00:00:00.000Z
12056,44050,1987-07-31T00:00:00.000Z,1988-07-30T00:00:00.000Z
12056,46517,1988-07-30T00:00:00.000Z,1989-07-30T00:00:00.000Z
12056,48777,1989-07-30T00:00:00.000Z,1990-07-30T00:00:00.000Z
12056,50127,1990-07-30T00:00:00.000Z,1991-07-30T00:00:00.000Z
12056,51466,1991-07-30T00:00:00.000Z,1992-07-29T00:00:00.000Z
12056,54756,1992-07-29T00:00:00.000Z,1993-07-29T00:00:00.000Z
12056,55384,1993-07-29T00:00:00.000Z,1994-07-29T00:00:00.000Z
12056,58363,1994-07-29T00:00:00.000Z,1995-07-29T00:00:00.000Z
12056,58093,1995-07-29T00:00:00.000Z,1996-07-28T00:00:00.000Z
12056,61454,1996-07-28T00:00:00.000Z,1997-07-28T00:00:00.000Z
12056,63512,1997-07-28T00:00:00.000Z,1998-07-28T00:00:00.000Z
12056,63314,1998-07-28T00:00:00.000Z,1999-07-28T00:00:00.000Z
12056,62890,1999-07-28T00:00:00.000Z,2000-07-27T00:00:00.000Z
12056,64923,2000-07-27T00:00:00.000Z,2001-07-27T00:00:00.000Z
12056,69102,2001-07-27T00:00:00.000Z,2002-07-27T00:00:00.000Z
12056,69850,2002-07-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
12057,75815,1990-09-22T00:00:00.000Z,1991-09-22T00:00:00.000Z
12057,75794,1991-09-22T00:00:00.000Z,1992-09-21T00:00:00.000Z
12057,79429,1992-09-21T00:00:00.000Z,1993-09-21T00:00:00.000Z
12057,81380,1993-09-21T00:00:00.000Z,1994-09-21T00:00:00.000Z
12057,83276,1994-09-21T00:00:00.000Z,1995-09-21T00:00:00.000Z
12057,85915,1995-09-21T00:00:00.000Z,1996-09-20T00:00:00.000Z
12057,86921,1996-09-20T00:00:00.000Z,1997-09-20T00:00:00.000Z
12057,90082,1997-09-20T00:00:00.000Z,1998-09-20T00:00:00.000Z
12057,90309,1998-09-20T00:00:00.000Z,1999-09-20T00:00:00.000Z
12057,93277,1999-09-20T00:00:00.000Z,2000-09-19T00:00:00.000Z
12057,94011,2000-09-19T00:00:00.000Z,2001-09-19T00:00:00.000Z
12057,97071,2001-09-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
12058,61378,1991-08-06T00:00:00.000Z,1992-08-05T00:00:00.000Z
12058,61861,1992-08-05T00:00:00.000Z,1993-08-05T00:00:00.000Z
12058,64595,1993-08-05T00:00:00.000Z,1994-08-05T00:00:00.000Z
12058,65134,1994-08-05T00:00:00.000Z,1995-08-05T00:00:00.000Z
12058,69031,1995-08-05T00:00:00.000Z,1996-08-04T00:00:00.000Z
12058,71084,1996-08-04T00:00:00.000Z,1997-08-04T00:00:00.000Z
12058,71359,1997-08-04T00:00:00.000Z,1998-08-04T00:00:00.000Z
12058,71359,1998-08-04T00:00:00.000Z,1999-08-04T00:00:00.000Z
12058,71508,1999-08-04T00:00:00.000Z,2000-08-03T00:00:00.000Z
12058,71391,2000-08-03T00:00:00.000Z,2001-08-03T00:00:00.000Z
12058,75285,2001-08-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
12059,45275,1991-05-23T00:00:00.000Z,1992-05-22T00:00:00.000Z
12059,45812,1992-05-22T00:00:00.000Z,1993-05-22T00:00:00.000Z
12059,46291,1993-05-22T00:00:00.000Z,1994-05-22T00:00:00.000Z
12059,48230,1994-05-22T00:00:00.000Z,1995-05-22T00:00:00.000Z
12059,49373,1995-05-22T00:00:00.000Z,1996-05-21T00:00:00.000Z
12059,53527,1996-05-21T00:00:00.000Z,1997-05-21T00:00:00.000Z
12059,56284,1997-05-21T00:00:00.000Z,1998-05-21T00:00:00.000Z
12059,56967,1998-05-21T00:00:00.000Z,1999-05-21T00:00:00.000Z
12059,58512,1999-05-21T00:00:00.000Z,2000-05-20T00:00:00.000Z
12059,61452,2000-05-20T00:00:00.000Z,2000-10-25T00:00:00.000Z
12060,40000,1996-06-21T00:00:00.000Z,1997-06-21T00:00:00.000Z
12060,44047,1997-06-21T00:00:00.000Z,1998-06-21T00:00:00.000Z
12060,46384,1998-06-21T00:00:00.000Z,1999-06-21T00:00:00.000Z
12060,49141,1999-06-21T00:00:00.000Z,2000-06-20T00:00:00.000Z
12060,51902,2000-06-20T00:00:00.000Z,2001-06-20T00:00:00.000Z
12060,55000,2001-06-20T00:00:00.000Z,2002-06-20T00:00:00.000Z
12060,55481,2002-06-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
12061,62796,1988-04-14T00:00:00.000Z,1989-04-14T00:00:00.000Z
12061,63095,1989-04-14T00:00:00.000Z,1990-04-14T00:00:00.000Z
12061,62969,1990-04-14T00:00:00.000Z,1991-04-14T00:00:00.000Z
12061,66666,1991-04-14T00:00:00.000Z,1992-04-13T00:00:00.000Z
12061,66306,1992-04-13T00:00:00.000Z,1993-04-13T00:00:00.000Z
12061,70068,1993-04-13T00:00:00.000Z,1994-04-13T00:00:00.000Z
12061,73481,1994-04-13T00:00:00.000Z,1995-04-13T00:00:00.000Z
12061,76748,1995-04-13T00:00:00.000Z,1996-04-12T00:00:00.000Z
12061,76846,1996-04-12T00:00:00.000Z,1997-04-12T00:00:00.000Z
12061,79660,1997-04-12T00:00:00.000Z,1998-04-12T00:00:00.000Z
12061,79526,1998-04-12T00:00:00.000Z,1999-04-12T00:00:00.000Z
12061,81691,1999-04-12T00:00:00.000Z,2000-04-11T00:00:00.000Z
12061,83800,2000-04-11T00:00:00.000Z,2001-04-11T00:00:00.000Z
12061,88272,2001-04-11T00:00:00.000Z,2002-04-11T00:00:00.000Z
12061,90901,2002-04-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
12062,44199,1996-01-04T00:00:00.000Z,1997-01-03T00:00:00.000Z
12062,44697,1997-01-03T00:00:00.000Z,1998-01-03T00:00:00.000Z
12062,45768,1998-01-03T00:00:00.000Z,1999-01-03T00:00:00.000Z
12062,49545,1999-01-03T00:00:00.000Z,2000-01-03T00:00:00.000Z
12062,50285,2000-01-03T00:00:00.000Z,2001-01-02T00:00:00.000Z
12062,50958,2001-01-02T00:00:00.000Z,2002-01-02T00:00:00.000Z
12062,50908,2002-01-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
12063,56022,1994-07-24T00:00:00.000Z,1995-07-24T00:00:00.000Z
12063,59501,1995-07-24T00:00:00.000Z,1996-07-23T00:00:00.000Z
12063,60202,1996-07-23T00:00:00.000Z,1997-07-23T00:00:00.000Z
12063,60719,1997-07-23T00:00:00.000Z,1998-07-23T00:00:00.000Z
12063,62202,1998-07-23T00:00:00.000Z,1999-07-23T00:00:00.000Z
12063,66574,1999-07-23T00:00:00.000Z,2000-07-22T00:00:00.000Z
12063,70615,2000-07-22T00:00:00.000Z,2001-07-22T00:00:00.000Z
12063,74212,2001-07-22T00:00:00.000Z,2002-07-22T00:00:00.000Z
12063,74423,2002-07-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
