employee_id,department_id,from_date,to_date
31871,d007,1987-08-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
31872,d008,1985-03-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
31873,d002,1998-02-21T00:00:00.000Z,1999-01-26T00:00:00.000Z
31873,d003,1999-01-26T00:00:00.000Z,2000-11-07T00:00:00.000Z
31874,d005,1995-01-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
31875,d004,1988-01-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
31876,d002,1987-09-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
31877,d006,1998-10-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
31878,d007,1989-11-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
31879,d003,1993-05-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
31880,d005,1995-11-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
31881,d002,1987-06-10T00:00:00.000Z,1996-01-21T00:00:00.000Z
31882,d005,1996-10-26T00:00:00.000Z,1997-03-02T00:00:00.000Z
31882,d008,1997-03-02T00:00:00.000Z,2002-01-22T00:00:00.000Z
31883,d009,1994-01-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
31884,d005,1989-04-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
31885,d001,1986-09-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
31886,d001,1988-12-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
31887,d005,1989-07-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
31888,d004,1986-09-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
31889,d003,1992-02-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
31890,d007,1985-09-22T00:00:00.000Z,1999-05-26T00:00:00.000Z
31890,d009,1999-05-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
31891,d007,1997-12-09T00:00:00.000Z,2000-05-04T00:00:00.000Z
31892,d001,1995-10-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
31893,d005,1993-08-21T00:00:00.000Z,1994-09-16T00:00:00.000Z
31894,d001,1988-04-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
31895,d005,1993-09-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
31896,d009,1991-01-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
31897,d005,1992-03-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
31898,d007,1995-12-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
31899,d005,1993-05-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
31900,d005,1999-10-13T00:00:00.000Z,1999-12-26T00:00:00.000Z
31901,d002,1998-12-05T00:00:00.000Z,1999-01-28T00:00:00.000Z
31901,d003,1999-01-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
31902,d009,1996-12-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
31903,d005,1989-11-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
31904,d006,1993-05-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
31905,d002,1995-01-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
31906,d003,1989-01-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
31907,d004,1985-12-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
31908,d004,1985-07-24T00:00:00.000Z,2001-10-10T00:00:00.000Z
31909,d004,2000-10-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
31909,d005,1994-07-19T00:00:00.000Z,2000-10-30T00:00:00.000Z
31910,d003,1996-07-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
31911,d005,1989-07-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
31912,d008,1985-06-23T00:00:00.000Z,1989-09-18T00:00:00.000Z
31913,d004,1989-10-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
31914,d004,1990-02-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
31915,d005,1988-10-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
31916,d002,1998-05-22T00:00:00.000Z,2002-01-28T00:00:00.000Z
31917,d004,1989-07-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
31918,d006,1995-10-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
31919,d007,1995-09-03T00:00:00.000Z,1997-05-19T00:00:00.000Z
31919,d009,1997-05-19T00:00:00.000Z,2000-03-08T00:00:00.000Z
31920,d006,1992-01-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
31921,d005,1994-12-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
31922,d004,1991-08-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
31923,d005,1994-01-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
31924,d004,1996-11-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
31925,d008,2000-01-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
31926,d007,1993-03-14T00:00:00.000Z,2001-08-20T00:00:00.000Z
31927,d004,1994-02-01T00:00:00.000Z,1998-07-24T00:00:00.000Z
31928,d007,1995-10-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
31929,d004,1992-06-29T00:00:00.000Z,1994-03-15T00:00:00.000Z
31929,d009,1994-03-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
31930,d007,1998-09-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
31931,d002,1985-09-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
31932,d004,1991-08-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
31933,d004,1985-06-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
31934,d002,1985-09-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
31935,d008,1993-02-14T00:00:00.000Z,1999-12-13T00:00:00.000Z
31936,d005,1996-04-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
31937,d008,1995-10-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
31938,d005,1993-07-31T00:00:00.000Z,2000-03-23T00:00:00.000Z
31938,d008,2000-03-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
31939,d008,1985-12-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
31940,d006,1986-01-19T00:00:00.000Z,1990-11-30T00:00:00.000Z
31941,d004,1995-03-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
31942,d004,1995-02-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
31943,d005,1987-05-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
31944,d007,1989-12-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
31945,d007,1993-11-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
31946,d008,1989-08-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
31947,d003,2000-01-30T00:00:00.000Z,2002-01-03T00:00:00.000Z
31948,d004,1988-07-28T00:00:00.000Z,1997-08-21T00:00:00.000Z
31948,d009,1997-08-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
31949,d006,2000-01-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
31950,d005,1987-10-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
31951,d007,1994-12-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
31952,d001,1993-02-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
31953,d004,1995-11-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
31954,d001,1991-02-13T00:00:00.000Z,1993-10-08T00:00:00.000Z
31955,d005,1992-11-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
31956,d001,1995-05-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
31957,d005,1993-10-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
31958,d007,1997-09-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
31959,d004,2001-07-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
31959,d005,1990-05-19T00:00:00.000Z,2001-07-26T00:00:00.000Z
31960,d004,1993-05-05T00:00:00.000Z,1997-06-29T00:00:00.000Z
31961,d003,1986-01-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
31962,d005,1992-01-20T00:00:00.000Z,1995-11-23T00:00:00.000Z
31963,d007,1994-01-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
31964,d004,1995-04-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
31965,d002,1997-10-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
31966,d009,1989-12-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
31967,d003,1996-07-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
31968,d004,1988-05-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
31969,d007,1990-05-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
31970,d004,1985-12-25T00:00:00.000Z,1988-05-24T00:00:00.000Z
31970,d009,1988-05-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
31971,d009,1994-08-14T00:00:00.000Z,1998-02-28T00:00:00.000Z
31972,d005,1993-01-21T00:00:00.000Z,1994-01-10T00:00:00.000Z
31973,d004,1990-12-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
31974,d005,1993-01-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
31975,d009,1998-12-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
31976,d005,1990-02-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
31977,d006,1998-03-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
31978,d005,1994-01-25T00:00:00.000Z,2002-02-03T00:00:00.000Z
31978,d008,2002-02-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
31979,d004,1992-06-05T00:00:00.000Z,1997-01-28T00:00:00.000Z
31980,d004,1990-12-26T00:00:00.000Z,1993-02-24T00:00:00.000Z
31981,d005,1990-04-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
31982,d004,1998-06-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
31983,d005,1998-12-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
31984,d004,1995-06-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
31985,d004,1991-07-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
31986,d002,1985-09-25T00:00:00.000Z,1997-02-09T00:00:00.000Z
31986,d003,1997-02-09T00:00:00.000Z,9999-01-01T00:00:00.000Z
31987,d007,1992-08-16T00:00:00.000Z,1998-12-09T00:00:00.000Z
31988,d005,1991-06-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
31989,d001,1997-12-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
31990,d001,1999-07-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
31991,d004,1996-05-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
31992,d004,1989-03-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
31993,d006,1998-07-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
31994,d004,1990-12-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
31995,d003,1997-12-30T00:00:00.000Z,2000-05-03T00:00:00.000Z
31996,d005,1998-11-27T00:00:00.000Z,1999-06-09T00:00:00.000Z
31997,d007,1985-10-10T00:00:00.000Z,1994-07-25T00:00:00.000Z
31997,d009,1994-07-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
31998,d009,1990-07-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
31999,d008,1986-01-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
32000,d001,1988-06-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
32001,d007,1997-03-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
32002,d005,1986-07-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
32003,d004,1997-11-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
32004,d006,1985-09-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
32005,d002,1987-04-24T00:00:00.000Z,1999-01-16T00:00:00.000Z
32005,d007,1999-01-16T00:00:00.000Z,2002-02-09T00:00:00.000Z
32006,d004,1989-03-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
32007,d007,1990-10-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
32008,d005,1990-08-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
32009,d007,1996-02-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
32010,d004,1997-11-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
32011,d006,1997-08-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
32012,d005,1988-04-17T00:00:00.000Z,2000-02-12T00:00:00.000Z
32013,d007,1995-01-27T00:00:00.000Z,2002-02-27T00:00:00.000Z
32013,d009,2002-02-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
32014,d005,1987-06-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
32015,d002,1997-12-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
32016,d004,1992-10-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
32017,d004,1992-06-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
32018,d004,1991-01-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
32019,d007,1985-10-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
32020,d009,1990-04-02T00:00:00.000Z,1990-11-22T00:00:00.000Z
32021,d005,1995-05-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
32022,d005,1991-03-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
32023,d005,1995-06-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
32024,d004,1998-11-24T00:00:00.000Z,1999-05-20T00:00:00.000Z
32024,d006,1995-12-18T00:00:00.000Z,1998-11-24T00:00:00.000Z
32025,d006,1991-08-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
32026,d001,1988-12-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
32027,d007,1992-02-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
32028,d005,1991-03-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
32029,d007,1996-08-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
32030,d004,1999-06-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
32031,d004,1994-05-01T00:00:00.000Z,1994-12-30T00:00:00.000Z
32032,d002,1990-09-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
32033,d005,1989-12-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
32034,d007,1994-04-18T00:00:00.000Z,1994-08-02T00:00:00.000Z
32034,d009,1994-08-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
32035,d008,1991-07-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
32036,d003,1986-01-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
32037,d005,2000-01-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
32038,d009,1988-11-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
32039,d009,1989-10-29T00:00:00.000Z,1990-07-16T00:00:00.000Z
32040,d004,1994-08-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
32041,d005,1993-08-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
32042,d005,1995-05-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
32043,d002,1996-05-23T00:00:00.000Z,1996-07-07T00:00:00.000Z
32043,d007,1996-07-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
32044,d001,1990-09-04T00:00:00.000Z,1998-06-11T00:00:00.000Z
32045,d007,1987-05-06T00:00:00.000Z,2000-11-06T00:00:00.000Z
32046,d005,1999-09-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
32047,d005,1993-02-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
32048,d006,1994-08-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
32049,d008,1997-04-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
32050,d005,1989-08-22T00:00:00.000Z,2002-04-02T00:00:00.000Z
32051,d001,1991-07-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
32052,d007,1995-12-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
32053,d004,1985-10-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
32054,d004,1992-01-13T00:00:00.000Z,1998-05-14T00:00:00.000Z
32054,d009,1998-05-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
32055,d005,1988-01-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
32056,d007,1994-03-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
32057,d009,1987-08-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
32058,d005,1994-08-15T00:00:00.000Z,1997-07-02T00:00:00.000Z
32059,d004,1989-03-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
32060,d007,1993-09-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
32061,d005,1992-10-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
32062,d002,1996-02-29T00:00:00.000Z,2002-01-18T00:00:00.000Z
32062,d003,2002-01-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
32063,d004,1999-07-22T00:00:00.000Z,2001-05-31T00:00:00.000Z
32064,d008,1994-06-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
32065,d002,1993-10-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
32066,d007,1987-04-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
32067,d005,1985-09-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
32068,d002,1995-02-26T00:00:00.000Z,1996-05-31T00:00:00.000Z
32069,d009,1994-01-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
32070,d002,1993-02-26T00:00:00.000Z,1995-08-13T00:00:00.000Z
32070,d003,1995-08-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
32071,d004,1998-02-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
32072,d005,1996-07-23T00:00:00.000Z,2002-05-10T00:00:00.000Z
32073,d005,1986-04-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
32074,d007,1989-04-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
32075,d007,1998-01-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
32076,d006,1995-07-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
32077,d008,1998-04-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
32078,d008,1997-06-15T00:00:00.000Z,9999-01-01T00:00:00.000Z
32079,d001,1992-08-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
32079,d007,1986-04-23T00:00:00.000Z,1992-08-28T00:00:00.000Z
32080,d001,1998-02-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
32081,d007,1999-10-01T00:00:00.000Z,2000-05-20T00:00:00.000Z
32082,d005,1993-02-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
32083,d003,1986-06-19T00:00:00.000Z,1994-12-04T00:00:00.000Z
32084,d004,1995-04-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
32085,d003,1986-02-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
32086,d007,1994-02-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
32087,d001,1998-08-10T00:00:00.000Z,2000-01-07T00:00:00.000Z
32088,d007,1987-09-13T00:00:00.000Z,9999-01-01T00:00:00.000Z
32089,d004,1987-11-23T00:00:00.000Z,2000-02-16T00:00:00.000Z
32089,d006,2000-02-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
32090,d005,1996-08-30T00:00:00.000Z,9999-01-01T00:00:00.000Z
32091,d009,1997-08-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
32092,d005,1993-02-09T00:00:00.000Z,1996-03-11T00:00:00.000Z
32093,d005,1988-10-20T00:00:00.000Z,1996-06-07T00:00:00.000Z
32094,d008,1986-03-16T00:00:00.000Z,1996-07-10T00:00:00.000Z
32095,d004,1992-08-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
32096,d009,1991-12-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
32097,d004,1989-05-05T00:00:00.000Z,1998-09-14T00:00:00.000Z
32098,d008,1985-07-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
32099,d004,1997-05-19T00:00:00.000Z,2000-05-28T00:00:00.000Z
32099,d009,2000-05-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
32100,d006,1993-04-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
32101,d006,1990-11-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
32102,d007,1991-06-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
32103,d007,1986-02-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
32104,d009,1993-12-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
32105,d004,1999-09-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
32106,d005,1987-10-11T00:00:00.000Z,1995-05-23T00:00:00.000Z
32107,d006,1989-10-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
32108,d004,1995-12-23T00:00:00.000Z,1997-07-31T00:00:00.000Z
32108,d009,1997-07-31T00:00:00.000Z,9999-01-01T00:00:00.000Z
32109,d005,1985-08-02T00:00:00.000Z,1986-05-07T00:00:00.000Z
32110,d009,1996-09-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
32111,d005,1990-02-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
32112,d004,1992-11-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
32113,d005,1985-11-18T00:00:00.000Z,1988-05-18T00:00:00.000Z
32114,d005,1987-01-28T00:00:00.000Z,9999-01-01T00:00:00.000Z
32115,d007,1989-07-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
32116,d001,1997-01-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
32116,d003,1989-04-15T00:00:00.000Z,1997-01-12T00:00:00.000Z
32117,d001,1990-03-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
32118,d004,1987-01-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
32119,d005,1995-04-19T00:00:00.000Z,9999-01-01T00:00:00.000Z
32120,d002,1986-09-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
32121,d003,1985-08-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
32122,d009,1992-09-17T00:00:00.000Z,1994-06-06T00:00:00.000Z
32123,d003,1986-06-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
32124,d001,1995-10-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
32125,d006,1996-02-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
32126,d004,1989-10-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
32127,d001,1995-04-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
32127,d003,1988-04-24T00:00:00.000Z,1995-04-27T00:00:00.000Z
32128,d002,1991-02-18T00:00:00.000Z,9999-01-01T00:00:00.000Z
32129,d008,1986-06-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
32130,d005,1998-12-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
32131,d005,1987-01-26T00:00:00.000Z,2001-06-14T00:00:00.000Z
32132,d007,1988-10-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
32133,d004,1999-09-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
32134,d005,1987-12-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
32135,d005,1994-08-05T00:00:00.000Z,1995-01-17T00:00:00.000Z
32136,d007,1988-02-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
32137,d004,1999-04-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
32137,d006,1998-08-16T00:00:00.000Z,1999-04-14T00:00:00.000Z
32138,d007,1989-12-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
32139,d005,1993-12-08T00:00:00.000Z,9999-01-01T00:00:00.000Z
32140,d004,1993-01-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
32141,d005,1990-09-11T00:00:00.000Z,1996-05-06T00:00:00.000Z
32142,d003,1997-03-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
32143,d005,1995-08-14T00:00:00.000Z,9999-01-01T00:00:00.000Z
32144,d005,2000-01-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
32145,d002,1993-08-15T00:00:00.000Z,1994-03-03T00:00:00.000Z
32145,d007,1994-03-03T00:00:00.000Z,9999-01-01T00:00:00.000Z
32146,d005,1985-09-08T00:00:00.000Z,2002-03-07T00:00:00.000Z
32147,d005,1985-07-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
32148,d004,1999-02-15T00:00:00.000Z,1999-04-02T00:00:00.000Z
32149,d005,1991-07-27T00:00:00.000Z,2002-02-05T00:00:00.000Z
32150,d007,1986-03-11T00:00:00.000Z,9999-01-01T00:00:00.000Z
32151,d001,1994-05-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
32152,d005,1995-08-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
32153,d005,1996-09-26T00:00:00.000Z,9999-01-01T00:00:00.000Z
32154,d005,1992-01-10T00:00:00.000Z,9999-01-01T00:00:00.000Z
32155,d004,1999-08-01T00:00:00.000Z,9999-01-01T00:00:00.000Z
32155,d006,1990-05-08T00:00:00.000Z,1999-08-01T00:00:00.000Z
32156,d003,1997-09-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
32157,d005,1987-08-03T00:00:00.000Z,1996-12-01T00:00:00.000Z
32158,d005,1988-04-23T00:00:00.000Z,9999-01-01T00:00:00.000Z
32159,d005,1995-07-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
32160,d007,1995-11-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
32161,d007,1996-02-01T00:00:00.000Z,1996-07-30T00:00:00.000Z
32162,d008,1992-11-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
32163,d005,1994-06-07T00:00:00.000Z,1999-05-05T00:00:00.000Z
32164,d007,1995-06-04T00:00:00.000Z,9999-01-01T00:00:00.000Z
32165,d005,1997-10-05T00:00:00.000Z,9999-01-01T00:00:00.000Z
32166,d001,1987-04-26T00:00:00.000Z,1993-01-21T00:00:00.000Z
32166,d009,1993-01-21T00:00:00.000Z,9999-01-01T00:00:00.000Z
32167,d007,1985-11-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
32168,d004,1987-12-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
32169,d007,1994-11-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
32170,d004,1990-06-21T00:00:00.000Z,2001-01-21T00:00:00.000Z
32171,d004,1994-06-06T00:00:00.000Z,9999-01-01T00:00:00.000Z
32172,d007,1996-10-16T00:00:00.000Z,9999-01-01T00:00:00.000Z
32173,d002,1999-09-22T00:00:00.000Z,9999-01-01T00:00:00.000Z
32174,d005,1991-01-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
32175,d009,1989-01-12T00:00:00.000Z,9999-01-01T00:00:00.000Z
32176,d005,1994-12-02T00:00:00.000Z,9999-01-01T00:00:00.000Z
32177,d001,2002-05-07T00:00:00.000Z,9999-01-01T00:00:00.000Z
32177,d003,1996-12-11T00:00:00.000Z,2002-05-07T00:00:00.000Z
32178,d007,1999-05-17T00:00:00.000Z,9999-01-01T00:00:00.000Z
32179,d005,1987-06-20T00:00:00.000Z,2001-01-27T00:00:00.000Z
32180,d002,1985-04-24T00:00:00.000Z,9999-01-01T00:00:00.000Z
32181,d006,1995-08-29T00:00:00.000Z,9999-01-01T00:00:00.000Z
32182,d005,1989-11-27T00:00:00.000Z,9999-01-01T00:00:00.000Z
32183,d005,1987-10-25T00:00:00.000Z,9999-01-01T00:00:00.000Z
32184,d009,1989-01-25T00:00:00.000Z,1996-08-01T00:00:00.000Z
32185,d004,1989-07-11T00:00:00.000Z,2000-01-20T00:00:00.000Z
32185,d009,2000-01-20T00:00:00.000Z,9999-01-01T00:00:00.000Z
